#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T12:53:04.245Z,23.025,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:02:40.912Z,23.033,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:12:17.579Z,23.06,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:21:54.246Z,23.05,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:31:30.913Z,23.009,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:41:07.58Z,22.098,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:50:44.247Z,23.018,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:00:20.914Z,23.025,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:09:57.581Z,23.019,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:19:34.248Z,23.019,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:29:10.915Z,23.02,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:38:47.582Z,23.041,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:48:24.249Z,23.032,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:58:00.916Z,23.02,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:07:37.583Z,23.027,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:17:14.25Z,23.016,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:26:50.917Z,23.033,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:36:27.584Z,23.027,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:46:04.251Z,23.026,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:55:40.918Z,23.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:05:17.585Z,23.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:14:54.252Z,23.027,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:24:30.919Z,23.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:34:07.586Z,23.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:43:44.253Z,23.034,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:53:20.92Z,23.033,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:02:57.587Z,23.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:12:34.254Z,23.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:22:10.921Z,23.034,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:31:47.588Z,23.033,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:41:24.255Z,23.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:51:00.922Z,23.026,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:00:37.589Z,23.034,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:10:14.256Z,23.036,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:19:50.923Z,23.036,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:29:27.59Z,23.02,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:39:04.257Z,23.032,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:48:40.924Z,23.036,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:58:17.591Z,23.034,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:07:54.258Z,23.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:17:30.925Z,23.032,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:27:07.592Z,23.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:36:44.259Z,23.026,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:46:20.926Z,23.029,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:55:57.593Z,23.026,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:05:34.26Z,23.012,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:15:10.927Z,23.006,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:24:47.594Z,22.099,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:34:24.261Z,23.006,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:44:00.928Z,23.002,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:53:37.595Z,23.003,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:03:14.262Z,22.09,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:12:50.929Z,22.099,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:22:27.596Z,22.045,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:32:04.263Z,21.077,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:41:40.93Z,21.066,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:51:17.597Z,21.088,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:00:54.264Z,21.097,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:10:30.931Z,22.064,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:20:07.598Z,22.013,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:29:44.265Z,22.06,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:39:20.932Z,22.026,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:48:57.599Z,22.057,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:58:34.266Z,22.058,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:08:10.933Z,22.099,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:17:47.6Z,22.058,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:27:24.267Z,22.065,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:37:00.934Z,22.075,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:46:37.601Z,22.077,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:56:14.268Z,22.077,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:05:50.935Z,22.072,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:15:27.602Z,22.071,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:25:04.269Z,22.071,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:34:40.936Z,22.071,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:44:17.603Z,22.069,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:53:54.27Z,22.068,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:03:30.937Z,22.068,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:13:07.604Z,22.074,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:22:44.271Z,22.069,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:32:20.938Z,22.057,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:41:57.605Z,22.054,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:51:34.272Z,22.051,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:01:10.939Z,22.048,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:10:47.606Z,22.045,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:20:24.273Z,22.037,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:30:00.94Z,22.038,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:39:37.607Z,22.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:49:14.274Z,22.028,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:58:50.941Z,22.028,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:08:27.608Z,22.034,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:18:04.275Z,22.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:27:40.942Z,22.024,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:37:17.609Z,22.017,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:46:54.276Z,22.016,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:56:30.943Z,22.016,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:06:07.61Z,22.013,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:15:44.277Z,22.014,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:25:20.944Z,22.017,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:34:57.611Z,22.007,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:44:34.278Z,22.009,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:54:10.945Z,22.007,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:03:47.612Z,22.009,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:13:24.279Z,22.011,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:23:00.946Z,22.006,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:32:37.613Z,22.004,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:42:14.28Z,22,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:51:50.947Z,21.099,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:01:27.614Z,21.097,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:11:04.281Z,22,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:20:40.948Z,21.093,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:30:17.615Z,21.093,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:39:54.282Z,21.088,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:49:30.949Z,21.086,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:59:07.616Z,21.093,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:08:44.283Z,21.093,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:18:20.95Z,21.099,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:27:57.617Z,22.003,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:37:34.284Z,22.002,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:47:10.951Z,22.016,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:56:47.618Z,22.02,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:06:24.285Z,22.023,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:16:00.952Z,22.024,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:25:37.619Z,22.032,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:35:14.286Z,22.05,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:44:50.953Z,22.068,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:54:27.62Z,22.052,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:04:04.287Z,22.062,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:13:40.954Z,22.065,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:23:17.621Z,22.06,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:32:54.288Z,22.057,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:42:30.955Z,22.065,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:52:07.622Z,22.067,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:01:44.289Z,22.072,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:11:20.956Z,22.085,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:20:57.623Z,23.012,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:30:34.29Z,23.009,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:40:10.957Z,23.003,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:49:47.624Z,23.005,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:59:24.291Z,23.019,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:09:00.958Z,23.025,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:18:37.625Z,23.02,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:28:14.292Z,22.099,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:37:50.959Z,23.008,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:47:27.626Z,23.009,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:57:04.293Z,23.009,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:06:40.96Z,23.013,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:16:17.627Z,23.016,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:25:54.294Z,23.019,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:35:30.961Z,23.019,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:45:07.628Z,23.01,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:54:44.295Z,23.023,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:04:20.962Z,23.034,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:13:57.629Z,23.041,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:23:34.296Z,23.041,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:33:10.963Z,23.034,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:42:47.63Z,23.034,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:52:24.297Z,23.036,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:02:00.964Z,23.039,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:11:37.631Z,23.039,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:21:14.298Z,23.041,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:30:50.965Z,23.044,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:40:27.632Z,23.048,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:50:04.299Z,23.046,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:59:40.966Z,23.048,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T15:09:17.633Z,23.05,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T15:18:54.3Z,23.047,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T15:28:30.967Z,23.048,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T15:38:07.634Z,23.051,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T15:47:44.301Z,23.048,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T15:57:20.968Z,23.041,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T16:06:57.635Z,23.03,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T16:16:34.302Z,23.029,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T16:26:10.969Z,23.032,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T16:35:47.636Z,23.034,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T16:45:24.303Z,23.036,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T16:55:00.97Z,23.037,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T17:04:37.637Z,23.036,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T17:14:14.304Z,23.037,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T17:23:50.971Z,23.04,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T17:33:27.638Z,23.039,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T17:43:04.305Z,23.034,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T17:52:40.972Z,23.032,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T18:02:17.639Z,23.033,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T18:11:54.306Z,23.033,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T18:21:30.973Z,23.029,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T18:31:07.64Z,23.033,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T18:40:44.307Z,23.036,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T18:50:20.974Z,23.033,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T18:59:57.641Z,23.034,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T19:09:34.308Z,23.018,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T19:19:10.975Z,23.009,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T19:28:47.642Z,23.009,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T19:38:24.309Z,23.019,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T19:48:00.976Z,23.019,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T19:57:37.643Z,23.029,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T20:07:14.31Z,23.005,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T20:16:50.977Z,22.055,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T20:26:27.644Z,22.002,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T20:36:04.311Z,22.007,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T20:45:40.978Z,22.011,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T20:55:17.645Z,22.044,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T21:04:54.312Z,22.064,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T21:14:30.979Z,22.072,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T21:24:07.646Z,22.082,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T21:33:44.313Z,23.015,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T21:43:20.98Z,23.032,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T21:52:57.647Z,23.023,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T22:02:34.314Z,23.022,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T22:12:10.981Z,23.023,temp,scd30
,,6,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T22:21:47.648Z,23.058,temp,scd30
